Geo Point;Geo Shape;gid;geom_err;typologie;cdate;mdate;nom_commune;code_commune
44.873720316231356, -0.546420285517262;"{""coordinates"": [[[-0.5464018, 44.8737053], [-0.5463919, 44.8737234], [-0.5464399, 44.8737351], [-0.5464483, 44.8737175], [-0.5464018, 44.8737053]]], ""type"": ""Polygon""}";734247;;VTS;2022-10-20T09:34:13+02:00;2022-10-20T09:34:54+02:00;Bordeaux;33063
44.85320694019998, -0.5699114237741281;"{""coordinates"": [[[-0.5698902, 44.8531878], [-0.5698789, 44.8532028], [-0.5699366, 44.853227], [-0.569941, 44.8532098], [-0.5698902, 44.8531878]]], ""type"": ""Polygon""}";730412;;VTS;2022-10-10T11:39:51+02:00;2022-10-20T10:10:01+02:00;Bordeaux;33063
44.85062258214554, -0.583602773914067;"{""coordinates"": [[[-0.583573, 44.8506025], [-0.5835737, 44.8506247], [-0.5836283, 44.8506415], [-0.5836366, 44.8506229], [-0.583573, 44.8506025]]], ""type"": ""Polygon""}";730540;;VTS;2022-10-10T14:23:33+02:00;2022-10-20T10:18:45+02:00;Bordeaux;33063
44.89239515715193, -0.6679760917206077;"{""coordinates"": [[[-0.667948, 44.8923662], [-0.6679814, 44.8924195], [-0.6680008, 44.8924148], [-0.6679762, 44.8923789], [-0.667948, 44.8923662]]], ""type"": ""Polygon""}";772113;;VTS;2023-02-22T11:56:56+01:00;2023-02-22T11:57:56+01:00;Eysines;33162
44.83661392539254, -0.5324942004313981;"{""coordinates"": [[[-0.5325031, 44.8365909], [-0.5324797, 44.8365925], [-0.5324855, 44.8366367], [-0.5325084, 44.836636], [-0.5325031, 44.8365909]]], ""type"": ""Polygon""}";772481;;VTS;2023-02-22T14:43:30+01:00;2023-02-22T14:44:10+01:00;Floirac;33167
44.83215295436873, -0.5299642792237764;"{""coordinates"": [[[-0.529993, 44.8321678], [-0.5299606, 44.8321276], [-0.5299352, 44.8321384], [-0.5299688, 44.8321785], [-0.529993, 44.8321678]]], ""type"": ""Polygon""}";772446;;VTS;2023-02-22T14:31:44+01:00;2023-02-22T14:32:12+01:00;Floirac;33167
44.830283164257516, -0.5184464968226906;"{""coordinates"": [[[-0.5184235, 44.8303035], [-0.5184822, 44.8302863], [-0.5184674, 44.8302623], [-0.5184113, 44.8302808], [-0.5184235, 44.8303035]]], ""type"": ""Polygon""}";772503;;VTS;2023-02-22T14:48:01+01:00;2023-02-22T14:49:04+01:00;Floirac;33167
44.83709950523675, -0.505769238840959;"{""coordinates"": [[[-0.5057557, 44.8370757], [-0.5057527, 44.8371211], [-0.5057821, 44.8371238], [-0.5057863, 44.837078], [-0.5057557, 44.8370757]]], ""type"": ""Polygon""}";772541;;VTS;2023-02-22T14:57:14+01:00;2023-02-22T14:57:57+01:00;Floirac;33167
44.83837497888716, -0.5093113141778084;"{""coordinates"": [[[-0.5093433, 44.8383736], [-0.5092845, 44.8383605], [-0.5092791, 44.8383761], [-0.5093379, 44.8383896], [-0.5093433, 44.8383736]]], ""type"": ""Polygon""}";772523;;VTS;2023-02-22T14:52:16+01:00;2023-02-22T14:53:28+01:00;Floirac;33167
44.83937631897147, -0.6076489585762385;"{""coordinates"": [[[-0.6076323, 44.8393372], [-0.6076437, 44.8394166], [-0.6076655, 44.8394155], [-0.6076544, 44.8393363], [-0.6076323, 44.8393372]]], ""type"": ""Polygon""}";834665;;VTS;2023-04-28T09:23:22+02:00;2023-07-25T09:07:22+02:00;Bordeaux;33063
44.84518271619971, -0.6154133844357232;"{""coordinates"": [[[-0.6154193, 44.8452036], [-0.6154264, 44.8451639], [-0.6154071, 44.8451619], [-0.6154007, 44.845202], [-0.6154193, 44.8452036]]], ""type"": ""Polygon""}";834682;;VTS;2023-04-28T09:25:58+02:00;2023-04-28T09:26:23+02:00;Bordeaux;33063
44.8578544209021, -0.623574868661076;"{""coordinates"": [[[-0.6235945, 44.8578119], [-0.6235329, 44.8578889], [-0.6235531, 44.8578978], [-0.6236169, 44.8578216], [-0.6235945, 44.8578119]]], ""type"": ""Polygon""}";834762;;VTS;2023-04-28T09:43:50+02:00;2023-04-28T09:44:32+02:00;Bordeaux;33063
44.86567973753709, -0.7281263421806226;"{""coordinates"": [[[-0.7281169, 44.8657014], [-0.7281486, 44.8656963], [-0.7281304, 44.8656513], [-0.7281055, 44.8656713], [-0.7281169, 44.8657014]]], ""type"": ""Polygon""}";834852;;VTS;2023-04-28T10:01:08+02:00;2023-04-28T10:01:31+02:00;Saint-Médard-en-Jalles;33449
44.85367484190552, -0.6211515969649671;"{""coordinates"": [[[-0.6211812, 44.8536381], [-0.6211057, 44.8537024], [-0.6211217, 44.8537117], [-0.6211975, 44.8536474], [-0.6211812, 44.8536381]]], ""type"": ""Polygon""}";840268;;VTS;2023-05-05T12:59:52+02:00;2023-07-25T09:17:56+02:00;Bordeaux;33063
44.820719496146246, -0.57268620182417;"{""coordinates"": [[[-0.5726617, 44.8207304], [-0.5727127, 44.8207278], [-0.5727108, 44.8207089], [-0.5726602, 44.8207108], [-0.5726617, 44.8207304]]], ""type"": ""Polygon""}";927849;;VT;2023-12-28T14:48:30+01:00;2024-03-14T16:52:18+01:00;Bordeaux;33063
44.936026217265216, -0.47699136422749;"{""coordinates"": [[[-0.4770222, 44.9360336], [-0.4770204, 44.9360124], [-0.4769604, 44.9360187], [-0.4769628, 44.9360402], [-0.4770222, 44.9360336]]], ""type"": ""Polygon""}";946011;;VTS;2024-03-07T16:30:12+01:00;2024-03-07T16:31:00+01:00;Ambarès-et-Lagrave;33003
44.9292940376189, -0.4954193664848023;"{""coordinates"": [[[-0.4953855, 44.9292852], [-0.4954378, 44.9293175], [-0.4954532, 44.9293028], [-0.4954009, 44.9292706], [-0.4953855, 44.9292852]]], ""type"": ""Polygon""}";946065;;VT;2024-03-07T16:40:41+01:00;2024-03-07T16:41:06+01:00;Ambarès-et-Lagrave;33003
44.95133222294383, -0.4980856139415662;"{""coordinates"": [[[-0.498059, 44.9513476], [-0.4980904, 44.9513559], [-0.4981123, 44.9513184], [-0.4980811, 44.9513076], [-0.498059, 44.9513476]]], ""type"": ""Polygon""}";946104;;VTS;2024-03-07T16:46:33+01:00;2024-03-07T16:46:54+01:00;Ambarès-et-Lagrave;33003
44.87240736454941, -0.590649666782573;"{""coordinates"": [[[-0.5906266, 44.8723886], [-0.5906172, 44.8724085], [-0.5906718, 44.8724257], [-0.5906834, 44.8724071], [-0.5906266, 44.8723886]]], ""type"": ""Polygon""}";879171;;VTS;2023-07-25T08:38:40+02:00;2024-07-08T07:24:42+02:00;Bruges;33075
44.83193943846571, -0.6003317888798364;"{""coordinates"": [[[-0.6003657, 44.8319425], [-0.600361, 44.8319263], [-0.6002973, 44.8319363], [-0.6003038, 44.8319527], [-0.6003657, 44.8319425]]], ""type"": ""Polygon""}";881253;;VTS;2023-07-26T15:37:34+02:00;2023-10-05T14:21:34+02:00;Bordeaux;33063
44.96137699704425, -0.6266395202645231;"{""coordinates"": [[[-0.6266044, 44.9613792], [-0.626604, 44.9613909], [-0.6266198, 44.961404], [-0.6266706, 44.9613739], [-0.6266771, 44.9613472], [-0.6266044, 44.9613792]]], ""type"": ""Polygon""}";901957;;VTS;2023-10-05T11:49:05+02:00;2023-10-05T11:49:56+02:00;Parempuyre;33312
44.839875603688014, -0.7172125528262923;"{""coordinates"": [[[-0.7172083, 44.8399006], [-0.7172335, 44.8398965], [-0.7172163, 44.8398503], [-0.7171919, 44.8398546], [-0.7172083, 44.8399006]]], ""type"": ""Polygon""}";901999;;VT;2023-10-05T13:05:27+02:00;2024-07-25T11:34:45+02:00;Mérignac;33281
44.826662208789145, -0.6116594954633675;"{""coordinates"": [[[-0.6116867, 44.8266556], [-0.6116341, 44.8266519], [-0.6116316, 44.8266683], [-0.6116847, 44.8266729], [-0.6116867, 44.8266556]]], ""type"": ""Polygon""}";902168;;VTS;2023-10-05T13:59:43+02:00;2023-10-05T14:16:07+02:00;Bordeaux;33063
44.84387820491156, -0.57188540805897;"{""coordinates"": [[[-0.5718979, 44.8438946], [-0.5718937, 44.8438599], [-0.5718731, 44.8438617], [-0.5718769, 44.8438964], [-0.5718979, 44.8438946]]], ""type"": ""Polygon""}";974062;;VT;2024-07-02T16:50:45+02:00;2024-07-23T07:55:46+02:00;Bordeaux;33063
44.8027699661197, -0.6883280735521239;"{""coordinates"": [[[-0.6883016, 44.8027841], [-0.6883197, 44.8027914], [-0.688354, 44.8027567], [-0.6883371, 44.8027479], [-0.6883016, 44.8027841]]], ""type"": ""Polygon""}";977601;;VTS;2024-07-25T11:44:13+02:00;2024-07-25T11:44:32+02:00;Pessac;33318
44.88329651398245, -0.5852425133471366;"{""coordinates"": [[[-0.5852803, 44.8833016], [-0.5852667, 44.8832752], [-0.5852041, 44.8832922], [-0.5852183, 44.8833174], [-0.5852803, 44.8833016]]], ""type"": ""Polygon""}";973107;;VTS;2024-06-27T12:59:56+02:00;2024-07-25T11:53:54+02:00;Bruges;33075
44.94794160771198, -0.6012013147073215;"{""coordinates"": [[[-0.6012411, 44.9479656], [-0.6012082, 44.9479174], [-0.6011609, 44.9479172], [-0.6011957, 44.9479666], [-0.6012411, 44.9479656]]], ""type"": ""Polygon""}";972970;;VTS;2024-06-27T12:03:16+02:00;2024-07-25T11:18:47+02:00;Parempuyre;33312
44.9127591481541, -0.7377355925239554;"{""coordinates"": [[[-0.7377585, 44.9127681], [-0.7377563, 44.9127491], [-0.7377125, 44.9127505], [-0.7377146, 44.9127689], [-0.7377585, 44.9127681]]], ""type"": ""Polygon""}";972998;;VT;2024-06-27T12:15:43+02:00;2024-07-25T11:28:04+02:00;Saint-Aubin-de-Médoc;33376
44.81096432548448, -0.6193194570993709;"{""coordinates"": [[[-0.619287, 44.8109673], [-0.6193493, 44.8109751], [-0.6193514, 44.8109616], [-0.6192913, 44.8109533], [-0.619287, 44.8109673]]], ""type"": ""Polygon""}";748888;;VT;2022-11-22T13:33:13+01:00;2022-11-22T13:33:45+01:00;Pessac;33318
44.87991610632145, -0.573277504854228;"{""coordinates"": [[[-0.5732601, 44.8799368], [-0.5732837, 44.8799402], [-0.5732952, 44.8798953], [-0.5732708, 44.8798925], [-0.5732601, 44.8799368]]], ""type"": ""Polygon""}";78051;;VT;2008-11-18T00:00:00+01:00;2022-09-05T12:28:13+02:00;Bordeaux;33063
44.86723374259197, -0.5519022236967878;"{""coordinates"": [[[-0.5519175, 44.8672189], [-0.5519005, 44.8672149], [-0.5518869, 44.8672483], [-0.551904, 44.8672527], [-0.5519175, 44.8672189]]], ""type"": ""Polygon""}";76421;;VT;2001-04-18T00:00:00+02:00;2022-09-05T12:39:47+02:00;Bordeaux;33063
44.822206152436294, -0.5688626257636726;"{""coordinates"": [[[-0.5688292, 44.8221993], [-0.5688789, 44.8222268], [-0.5688964, 44.8222129], [-0.5688454, 44.8221854], [-0.5688292, 44.8221993]]], ""type"": ""Polygon""}";703016;;VT;2022-06-13T14:40:35+02:00;2022-09-05T10:42:28+02:00;Bordeaux;33063
44.8209497891022, -0.5717233176580593;"{""coordinates"": [[[-0.5717445, 44.8209356], [-0.5717167, 44.8209284], [-0.5717019, 44.8209651], [-0.5717308, 44.8209701], [-0.5717445, 44.8209356]]], ""type"": ""Polygon""}";703081;;VT;2022-06-14T09:12:26+02:00;2022-10-10T10:44:06+02:00;Bordeaux;33063
44.823163809076696, -0.5777715480428273;"{""coordinates"": [[[-0.5777369, 44.8231721], [-0.5778066, 44.8231713], [-0.5778052, 44.8231551], [-0.5777363, 44.8231567], [-0.5777369, 44.8231721]]], ""type"": ""Polygon""}";702352;;VT;2022-06-13T10:14:30+02:00;2022-09-05T10:53:27+02:00;Bordeaux;33063
44.78931617361239, -0.6513825357013776;"{""coordinates"": [[[-0.6514125, 44.7893013], [-0.6513911, 44.7892909], [-0.6513528, 44.7893303], [-0.6513739, 44.7893418], [-0.6514125, 44.7893013]]], ""type"": ""Polygon""}";749299;;VT;2022-11-22T14:34:51+01:00;2022-11-22T14:35:19+01:00;Pessac;33318
44.808542186784734, -0.6509363684297331;"{""coordinates"": [[[-0.6509025, 44.8085368], [-0.6509068, 44.8085544], [-0.6509696, 44.8085481], [-0.6509656, 44.8085296], [-0.6509025, 44.8085368]]], ""type"": ""Polygon""}";749898;;VT;2022-11-22T16:00:59+01:00;2022-11-22T16:01:22+01:00;Pessac;33318
44.808538553819886, -0.6511400404730154;"{""coordinates"": [[[-0.6511068, 44.8085346], [-0.6511094, 44.8085492], [-0.6511733, 44.8085424], [-0.651171, 44.808528], [-0.6511068, 44.8085346]]], ""type"": ""Polygon""}";749884;;S;2022-11-22T15:59:21+01:00;2022-11-22T15:59:52+01:00;Pessac;33318
44.75750113369943, -0.6253263579407515;"{""coordinates"": [[[-0.6253539, 44.7575059], [-0.625315, 44.7574813], [-0.6252996, 44.7574971], [-0.6253367, 44.7575205], [-0.6253539, 44.7575059]]], ""type"": ""Polygon""}";756719;;S;2022-12-16T08:38:35+01:00;2022-12-16T08:39:07+01:00;Gradignan;33192
44.820174198017405, -0.5127206831308512;"{""coordinates"": [[[-0.5126955, 44.8201576], [-0.5127195, 44.820199], [-0.5127453, 44.8201925], [-0.5127228, 44.820149], [-0.5126955, 44.8201576]]], ""type"": ""Polygon""}";759163;;S;2023-01-04T11:30:45+01:00;2023-01-04T11:31:18+01:00;Bouliac;33065
44.896841234674156, -0.5662772564879323;"{""coordinates"": [[[-0.5661479, 44.8968261], [-0.5661501, 44.89686], [-0.5664048, 44.8968571], [-0.5664028, 44.8968218], [-0.5661479, 44.8968261]]], ""type"": ""Polygon""}";805617;;S;2023-03-24T11:00:15+01:00;2023-04-03T10:00:08+02:00;Bordeaux;33063
44.77362385301413, -0.5280875610526825;"{""coordinates"": [[[-0.5280718, 44.773599], [-0.5280818, 44.7736509], [-0.5281029, 44.7736491], [-0.5280939, 44.7735972], [-0.5280718, 44.773599]]], ""type"": ""Polygon""}";787858;;V;2023-03-08T13:10:53+01:00;2023-03-08T13:11:23+01:00;Villenave-d'Ornon;33550
44.89060197294371, -0.5165115091399125;"{""coordinates"": [[[-0.5165014, 44.8905781], [-0.516486, 44.8905853], [-0.516522, 44.8906258], [-0.5165371, 44.8906193], [-0.5165014, 44.8905781]]], ""type"": ""Polygon""}";845496;;V;2023-05-22T10:56:38+02:00;2023-05-22T10:57:23+02:00;Bassens;33032
44.85213523663653, -0.5814650651700579;"{""coordinates"": [[[-0.5814353, 44.8521296], [-0.5814818, 44.8521533], [-0.5814949, 44.8521406], [-0.5814477, 44.8521172], [-0.5814353, 44.8521296]]], ""type"": ""Polygon""}";730436;;VT;2022-10-10T11:50:46+02:00;2022-10-20T10:23:59+02:00;Bordeaux;33063
44.83652158391995, -0.6090121417482542;"{""coordinates"": [[[-0.6090376, 44.8365071], [-0.6090149, 44.8364977], [-0.6089863, 44.8365366], [-0.6090101, 44.8365449], [-0.6090376, 44.8365071]]], ""type"": ""Polygon""}";734844;;VT;2022-10-21T08:32:28+02:00;2022-10-21T08:32:54+02:00;Mérignac;33281
44.829141918720914, -0.5588941907750946;"{""coordinates"": [[[-0.5588809, 44.8291596], [-0.5588933, 44.8291617], [-0.558908, 44.8291252], [-0.558894, 44.8291227], [-0.5588809, 44.8291596]]], ""type"": ""Polygon""}";734928;;VT;2022-10-21T08:56:06+02:00;2022-10-21T08:56:27+02:00;Bordeaux;33063
44.82725305399864, -0.5565012559708377;"{""coordinates"": [[[-0.5565306, 44.8272458], [-0.5565185, 44.8272341], [-0.5564708, 44.8272613], [-0.556485, 44.8272714], [-0.5565306, 44.8272458]]], ""type"": ""Polygon""}";734959;;VT;2022-10-21T09:06:02+02:00;2022-10-21T09:06:19+02:00;Bordeaux;33063
44.83693892246767, -0.5559661737046043;"{""coordinates"": [[[-0.5559823, 44.8369608], [-0.5559991, 44.8369474], [-0.5559503, 44.8369169], [-0.5559334, 44.8369309], [-0.5559823, 44.8369608]]], ""type"": ""Polygon""}";735589;;VT;2022-10-24T09:00:24+02:00;2022-10-24T09:00:45+02:00;Bordeaux;33063
44.849628869671676, -0.5449697000217041;"{""coordinates"": [[[-0.5449387, 44.8496374], [-0.544951, 44.84965], [-0.5450007, 44.849621], [-0.5449873, 44.8496077], [-0.5449387, 44.8496374]]], ""type"": ""Polygon""}";735703;;VT;2022-10-24T09:19:17+02:00;2022-10-24T09:19:37+02:00;Bordeaux;33063
44.835860245091304, -0.5821162042015658;"{""coordinates"": [[[-0.5820957, 44.8358779], [-0.5821468, 44.8358602], [-0.5821367, 44.8358419], [-0.5820844, 44.8358617], [-0.5820957, 44.8358779]]], ""type"": ""Polygon""}";81778;;VT;2018-10-24T00:00:00+02:00;2022-09-05T14:09:44+02:00;Bordeaux;33063
44.83697818697948, -0.5788257198371421;"{""coordinates"": [[[-0.5787988, 44.836988], [-0.5788556, 44.8369844], [-0.5788535, 44.8369689], [-0.5787963, 44.8369714], [-0.5787988, 44.836988]]], ""type"": ""Polygon""}";81250;;VT;2009-04-06T00:00:00+02:00;2022-09-05T14:11:00+02:00;Bordeaux;33063
44.83697381668642, -0.5789065844308406;"{""coordinates"": [[[-0.5788813, 44.8369826], [-0.5789335, 44.8369795], [-0.5789326, 44.8369653], [-0.5788796, 44.8369679], [-0.5788813, 44.8369826]]], ""type"": ""Polygon""}";81249;;VT;2009-04-06T00:00:00+02:00;2022-09-05T14:13:41+02:00;Bordeaux;33063
44.844026588965995, -0.5776675446911859;"{""coordinates"": [[[-0.5776832, 44.8440293], [-0.5776542, 44.84401], [-0.5776448, 44.8440173], [-0.5776871, 44.8440473], [-0.5776832, 44.8440293]]], ""type"": ""Polygon""}";747459;;VT;2022-11-21T12:38:15+01:00;2024-04-22T15:07:27+02:00;Bordeaux;33063
44.84516721162191, -0.581850956262775;"{""coordinates"": [[[-0.5818667, 44.8451907], [-0.581858, 44.8451418], [-0.5818356, 44.8451431], [-0.5818435, 44.8451926], [-0.5818667, 44.8451907]]], ""type"": ""Polygon""}";747489;;VT;2022-11-21T12:41:45+01:00;2022-11-21T12:42:14+01:00;Bordeaux;33063
44.845855281229824, -0.5820546700968963;"{""coordinates"": [[[-0.5820074, 44.8458649], [-0.5821021, 44.8458625], [-0.582101, 44.8458454], [-0.5820072, 44.8458483], [-0.5820074, 44.8458649]]], ""type"": ""Polygon""}";747517;;VT;2022-11-21T12:44:36+01:00;2023-05-22T13:32:24+02:00;Bordeaux;33063
44.83952690807436, -0.5864652185888576;"{""coordinates"": [[[-0.5864402, 44.8395198], [-0.5864445, 44.8395385], [-0.58649, 44.8395339], [-0.5864865, 44.8395155], [-0.5864402, 44.8395198]]], ""type"": ""Polygon""}";747645;;VTS;2022-11-21T13:12:56+01:00;2023-05-22T13:45:40+02:00;Bordeaux;33063
44.835112029184, -0.5789985857372187;"{""coordinates"": [[[-0.5790192, 44.8351174], [-0.5790168, 44.8351049], [-0.5789776, 44.8351067], [-0.5789808, 44.8351192], [-0.5790192, 44.8351174]]], ""type"": ""Polygon""}";747793;;VT;2022-11-21T13:45:03+01:00;2022-11-21T13:45:46+01:00;Bordeaux;33063
44.83517307323254, -0.5728001543833628;"{""coordinates"": [[[-0.5728121, 44.835191], [-0.5728082, 44.8351545], [-0.5727882, 44.8351552], [-0.5727921, 44.8351916], [-0.5728121, 44.835191]]], ""type"": ""Polygon""}";747810;;VT;2022-11-21T13:47:47+01:00;2022-11-21T13:48:10+01:00;Bordeaux;33063
44.833117832877605, -0.602178462712146;"{""coordinates"": [[[-0.6021856, 44.8330989], [-0.6021553, 44.8331267], [-0.6021707, 44.8331368], [-0.6022018, 44.8331093], [-0.6021856, 44.8330989]]], ""type"": ""Polygon""}";656575;;VT;2022-02-14T13:49:41+01:00;2022-09-05T14:57:55+02:00;Bordeaux;33063
44.824330331509, -0.6106514219298039;"{""coordinates"": [[[-0.6106458, 44.8243063], [-0.6106339, 44.8243503], [-0.6106571, 44.824354], [-0.610669, 44.8243109], [-0.6106458, 44.8243063]]], ""type"": ""Polygon""}";79164;;VT;2018-08-14T00:00:00+02:00;2022-09-05T15:11:06+02:00;Bordeaux;33063
44.853151789667706, -0.5942481913868694;"{""coordinates"": [[[-0.5942768, 44.8531494], [-0.5942257, 44.8531384], [-0.5942199, 44.8531539], [-0.5942695, 44.8531654], [-0.5942768, 44.8531494]]], ""type"": ""Polygon""}";80745;;VT;2012-10-17T00:00:00+02:00;2022-09-05T15:21:30+02:00;Bordeaux;33063
44.81763799204386, -0.5661411960424334;"{""coordinates"": [[[-0.5661311, 44.8176607], [-0.566151, 44.8176606], [-0.5661515, 44.8176158], [-0.5661313, 44.8176151], [-0.5661311, 44.8176607]]], ""type"": ""Polygon""}";702418;;VT;2022-06-13T10:31:37+02:00;2023-12-20T15:31:16+01:00;Bordeaux;33063
44.81698308451465, -0.5742503828439668;"{""coordinates"": [[[-0.5742446, 44.8170045], [-0.5742631, 44.8170021], [-0.5742554, 44.8169614], [-0.5742383, 44.8169632], [-0.5742446, 44.8170045]]], ""type"": ""Polygon""}";702488;;VT;2022-06-13T11:07:00+02:00;2022-09-05T11:24:15+02:00;Bordeaux;33063
44.840228830080186, -0.5597093785824087;"{""coordinates"": [[[-0.5596792, 44.8402352], [-0.5596921, 44.8402491], [-0.5597394, 44.8402238], [-0.5597251, 44.8402082], [-0.5596792, 44.8402352]]], ""type"": ""Polygon""}";84555;;VT;2010-12-07T00:00:00+01:00;2022-09-05T11:58:17+02:00;Bordeaux;33063
44.878523259356655, -0.5850087603018507;"{""coordinates"": [[[-0.5850418, 44.8785305], [-0.5850405, 44.878514], [-0.5849763, 44.8785155], [-0.5849777, 44.878533], [-0.5850418, 44.8785305]]], ""type"": ""Polygon""}";748123;;VTS;2022-11-22T11:22:03+01:00;2024-07-25T11:52:18+02:00;Bruges;33075
44.88469690861345, -0.5924938904204581;"{""coordinates"": [[[-0.5925212, 44.8846754], [-0.5925008, 44.8846678], [-0.5924663, 44.8847185], [-0.5924876, 44.8847256], [-0.5925212, 44.8846754]]], ""type"": ""Polygon""}";748146;;VTS;2022-11-22T11:24:25+01:00;2024-07-08T07:29:49+02:00;Bruges;33075
44.887472298594474, -0.6100770311517216;"{""coordinates"": [[[-0.6101035, 44.8874766], [-0.6100973, 44.8874601], [-0.6100503, 44.8874683], [-0.6100566, 44.8874843], [-0.6101035, 44.8874766]]], ""type"": ""Polygon""}";748575;;VT;2022-11-22T12:09:15+01:00;2022-11-22T12:09:31+01:00;Bruges;33075
44.88250462039314, -0.6122215154113293;"{""coordinates"": [[[-0.6121983, 44.8825037], [-0.6122362, 44.882517], [-0.6122449, 44.8825061], [-0.6122075, 44.882492], [-0.6121983, 44.8825037]]], ""type"": ""Polygon""}";748541;;VT;2022-11-22T12:05:07+01:00;2022-11-22T12:05:25+01:00;Bruges;33075
44.87223572255057, -0.6149704343114473;"{""coordinates"": [[[-0.6149709, 44.8722566], [-0.6149925, 44.8722213], [-0.6149688, 44.872215], [-0.614949, 44.872251], [-0.6149709, 44.8722566]]], ""type"": ""Polygon""}";748476;;VTS;2022-11-22T11:57:59+01:00;2024-07-08T07:35:16+02:00;Bruges;33075
44.755973737813825, -0.7402086236434855;"{""coordinates"": [[[-0.7402148, 44.7559943], [-0.7402348, 44.7559838], [-0.7402021, 44.7559527], [-0.7401828, 44.7559645], [-0.7402148, 44.7559943]]], ""type"": ""Polygon""}";749534;;VT;2022-11-22T15:11:00+01:00;2022-11-22T15:11:25+01:00;Pessac;33318
44.811372158967764, -0.5513033833553617;"{""coordinates"": [[[-0.5512846, 44.8113928], [-0.5513079, 44.8113969], [-0.5513226, 44.8113523], [-0.5512983, 44.8113474], [-0.5512846, 44.8113928]]], ""type"": ""Polygon""}";752896;;VT;2022-11-29T09:37:15+01:00;2022-11-29T09:37:33+01:00;Bègles;33039
44.815079288133205, -0.5507470525811766;"{""coordinates"": [[[-0.5507722, 44.8150893], [-0.5507414, 44.8150592], [-0.5507221, 44.8150691], [-0.5507522, 44.8150993], [-0.5507722, 44.8150893]]], ""type"": ""Polygon""}";752914;;VT;2022-11-29T09:39:09+01:00;2022-11-29T09:39:26+01:00;Bègles;33039
44.79793972582397, -0.5520738059645562;"{""coordinates"": [[[-0.5521003, 44.7979256], [-0.5520386, 44.7979406], [-0.5520461, 44.7979536], [-0.5521088, 44.7979394], [-0.5521003, 44.7979256]]], ""type"": ""Polygon""}";753036;;VT;2022-11-29T09:54:12+01:00;2022-11-29T09:54:32+01:00;Bègles;33039
44.7865726299883, -0.5663203939866279;"{""coordinates"": [[[-0.5663346, 44.7865921], [-0.5663304, 44.7865516], [-0.5663068, 44.7865528], [-0.5663097, 44.7865933], [-0.5663346, 44.7865921]]], ""type"": ""Polygon""}";753106;;VT;2022-11-29T10:02:15+01:00;2022-11-29T10:02:50+01:00;Bègles;33039
44.87864839521603, -0.49947292394819;"{""coordinates"": [[[-0.499484, 44.8786295], [-0.4994518, 44.8786606], [-0.499461, 44.8786675], [-0.4994941, 44.8786367], [-0.499484, 44.8786295]]], ""type"": ""Polygon""}";757235;;VT;2022-12-19T13:25:20+01:00;2022-12-19T13:25:58+01:00;Lormont;33249
44.827179697715756, -0.5763954901687934;"{""coordinates"": [[[-0.5763832, 44.8271968], [-0.5764043, 44.827198], [-0.5764082, 44.8271626], [-0.5763861, 44.8271619], [-0.5763832, 44.8271968]]], ""type"": ""Polygon""}";703100;;VT;2022-06-14T09:18:18+02:00;2023-01-04T11:23:23+01:00;Bordeaux;33063
44.798469596628344, -0.6750999873379647;"{""coordinates"": [[[-0.6750708, 44.7984831], [-0.6751295, 44.7984837], [-0.6751297, 44.7984564], [-0.6750703, 44.7984553], [-0.6750708, 44.7984831]]], ""type"": ""Polygon""}";749689;;VTS;2022-11-22T15:35:59+01:00;2022-11-22T15:36:19+01:00;Pessac;33318
44.867611010038324, -0.5484144494962686;"{""coordinates"": [[[-0.548391, 44.8676008], [-0.5483874, 44.8676139], [-0.5484373, 44.8676211], [-0.5484423, 44.8676084], [-0.548391, 44.8676008]]], ""type"": ""Polygon""}";734232;;VTS;2022-10-20T09:31:37+02:00;2022-10-20T09:32:18+02:00;Bordeaux;33063
44.79329729038941, -0.7033617575007818;"{""coordinates"": [[[-0.7033867, 44.7933], [-0.7033574, 44.7932798], [-0.7033364, 44.7932949], [-0.7033671, 44.7933147], [-0.7033867, 44.7933]]], ""type"": ""Polygon""}";749589;;VTS;2022-11-22T15:18:46+01:00;2024-07-25T11:42:23+02:00;Pessac;33318
44.89305386968748, -0.7151588926548395;"{""coordinates"": [[[-0.7151361, 44.8930293], [-0.7151223, 44.8930665], [-0.7151821, 44.893078], [-0.7151956, 44.8930418], [-0.7151361, 44.8930293]]], ""type"": ""Polygon""}";752709;;VTS;2022-11-29T09:15:31+01:00;2022-11-29T09:16:09+01:00;Saint-Médard-en-Jalles;33449
44.807783235777165, -0.5598750945044122;"{""coordinates"": [[[-0.559905, 44.8077945], [-0.5599088, 44.8077791], [-0.5598451, 44.8077714], [-0.5598431, 44.8077883], [-0.559905, 44.8077945]]], ""type"": ""Polygon""}";752846;;VTS;2022-11-29T09:30:29+01:00;2022-11-29T09:31:05+01:00;Bègles;33039
44.81313511009886, -0.5552786288589845;"{""coordinates"": [[[-0.5552694, 44.8131093], [-0.5552506, 44.8131188], [-0.5552876, 44.8131606], [-0.5553069, 44.8131519], [-0.5552694, 44.8131093]]], ""type"": ""Polygon""}";752879;;VTS;2022-11-29T09:35:16+01:00;2022-11-29T09:35:47+01:00;Bègles;33039
